ICAO  Decription            FRQ      Phone no.          Name
 PDA                        114.900  0132806865114900  PUERTO INIRIDA VOR-DME
 PDG                        116.400  0132806871116400  PADANG VOR-DME      
 PDH                        117.200  0132806872117200  PUDAHUEL VOR-DME    
 PDI                        114.100  0132806873114100  PUNTA INDIO VOR-DME 
 PDK                        116.600  0132806875116600  PEACHTREE VOR-DME   
 PDL                        109.400  0132806876109400  LIUZAO VOR-DME      
 PDO                        116.100  0132806879116100  PUERTO MALDONADO VOR-DME
 PDT                        116.950  0132806884116950  PERALES VOR-DME     
 PDV                        114.900  0132806886114900  PLOVDIV VOR-DME     
 PDX                        111.800  0132806888111800  PORTLAND VOR-DME    
 PDZ                        112.200  0132806890112200  PARADISE VORTAC     
  PE                        113.500  0132328069113500  NOUADHIBOU VOR-DME  
 PEI                        116.900  0132806973116900  PEREIRA VOR-DME     
 PEK                        114.700  0132806975114700  BEIJING VOR-DME     
 PEQ                        111.800  0132806981111800  PECOS VOR-DME       
 PER                        113.200  0132806982113200  PIONEER VORTAC      
 PES                        115.900  0132806983115900  PESCARA VOR-DME     
 PEV                        112.900  0132806986112900  PORT ELIZABETH VOR-DME
 PFD                        112.700  0132807068112700  PASSO FUNDO VOR     
 PFN                        114.300  0132807078114300  PANAMA CITY VORTAC  
  PG                        112.300  0132328071112300  PORT GENTIL VOR     
 PGA                        117.600  0132807165117600  PAGE VOR-DME        
 PGD                        110.200  0132807168110200  PUNTA GORDA VOR     
 PGO                        113.500  0132807179113500  RICH MOUNTAIN VORTAC
 PGS                        112.000  0132807183112000  PEACH SPRINGS VORTAC
 PGY                        109.800  0132807189109800  POGGI VORTAC        
  PH                        113.700  0132328072113700  PERTH VOR-DME       
 PHA                        117.900  0132807265117900  PAFOS VOR-DME       
 PHK                        115.400  0132807275115400  PAHOKEE VORTAC      
 PHP                        108.400  0132807280108400  PHILIP VOR-DME      
 PHT                        114.100  0132807284114100  PHANTHIET VOR-DME   
 PHV                        115.300  0132807286115300  PHALABORWA VOR      
 PIA                        115.200  0132807365115200  PEORIA VORTAC       
 PIE                        116.400  0132807369116400  ST. PETERSBURG VORTAC
 PIH                        112.600  0132807372112600  POCATELLO VORTAC    
 PIM                        117.500  0132807377117500  PAYAM VOR-DME       
 PIO                        110.400  0132807379110400  PINON VOR-DME       
 PIR                        116.200  0132807382116200  PIRKKA VOR-DME      
 PIS                        112.100  0132807383112100  PISA VOR-DME        
 PIX                        117.800  0132807388117800  PIXIAN VOR-DME      
 PJG                        116.700  0132807471116700  CURACAO VOR-DME     
 PJM                        113.000  0132807477113000  ST. MAARTEN VOR-DME 
 PKD                        110.600  0132807568110600  PARK RAPIDS VOR-DME 
 PKE                        117.900  0132807569117900  PARKER VORTAC       
 PKN                        117.400  0132807578117400  PANGKALAN BUN VOR-DME
 PKP                        114.200  0132807580114200  PANGKAL PINANG VOR-DME
 PKS                        112.000  0132807583112000  PARKES VOR-DME      
 PKU                        112.100  0132807585112100  PEKANBARU VOR-DME   
 PKY                        114.300  0132807589114300  TJILIK RIWUT VOR-DME
 PLB                        116.900  0132807666116900  PLATTSBURGH VORTAC  
 PLG                        112.800  0132807671112800  PUERTO LEGUIZAMO VOR-DME
 PLH                        114.600  0132807672114600  PALEOCHORA VOR-DME  
 PLL                        111.200  0132807676111200  POLO VOR-DME        
 PLN                        111.800  0132807678111800  PELLSTON VORTAC     
 PLO                        116.200  0132807679116200  POINT LOOKOUT VOR   
 PLS                        113.700  0132807683113700  PLAISANCE VOR-DME   
  PM                        113.400  0132328077113400  PALMERSTON NORTH VOR-DME
 PMA                        114.100  0132807765114100  PRINCE MOHAMMAD BIN ABDULAZIZ VOR-DME
 PMD                        114.500  0132807768114500  PALMDALE VORTAC     
 PML                        113.100  0132807776113100  LA PALMA VOR        
 PMM                        112.100  0132807777112100  PULLMAN VOR-DME     
 PMS                        112.200  0132807783112200  PALMAS VOR-DME      
 PMV                        117.900  0132807786117900  PIETERMARITZBURG VOR-DME
  PN                        113.700  0132328078113700  PROSERPINE VOR-DME  
 PNA                        112.700  0132807865112700  PUNTA CANA VOR-DME  
 PNC                        113.000  0132807867113000  PORTO NACIONAL VOR-DME
 PNE                        112.000  0132807869112000  NORTH PHILADELPHIA VOR
 PNG                        113.600  0132807871113600  PIEDRAS VOR-DME     
 PNH                        114.300  0132807872114300  PHNOM PENH VOR-DME  
 PNK                        113.200  0132807875113200  PONTIANAK VOR-DME   
 PNN                        114.300  0132807878114300  PRINCETON VOR-DME   
 PNT                        115.900  0132807884115900  PUERTO NATALES VOR-DME
 PNV                        112.600  0132807886112600  PILANESBERG VOR-DME 
 PNZ                        114.600  0132807890114600  PONZA VORTAC        
  PO                        112.100  0132328079112100  POTISKUM VOR-DME    
 POD                        113.000  0132807968113000  PODGORICA VOR-DME   
 POI                        113.300  0132807973113300  POITIERS VOR        
 POL                        112.100  0132807976112100  POLE HILL VOR-DME   
 POM                        110.400  0132807977110400  POMONA VORTAC       
 PON                        111.600  0132807978111600  PONTOISE VOR        
 POR                        114.000  0132807982114000  PORTO ALEGRE VOR-DME
 POS                        114.900  0132807983114900  POSADAS VOR-DME     
 POT                        113.500  0132807984113500  PORT HARCOURT VOR-DME
 POU                        114.100  0132807985114100  PINGZHOU VOR-DME    
 POY                        115.100  0132807989115100  CHACHAPOYAS VOR-DME 
 PPB                        115.700  0132808066115700  PORT BLAIR VOR-DME  
 PPD                        112.100  0132808068112100  TATRY VOR-DME       
 PPE                        112.100  0132808069112100  PENASCO VOR-DME     
 PPG                        116.250  0132808071116250  PERPIGNAN VOR-DME   
 PPM                        108.400  0132808077108400  PHILLIPS VOR-DME    
 PPN                        112.300  0132808078112300  PAMPLONA VOR-DME    
 PPR                        112.900  0132808082112900  POINTE A PITRE VOR-DME
 PPT                        112.100  0132808084112100  PATNA VOR-DME       
 PPV                        114.500  0132808086114500  POLOKWANE VOR-DME   
 PQE                        112.500  0132808169112500  TATEYAMA VOR-DME    
 PQI                        116.400  0132808173116400  PRESQUE ISLE VOR-DME
  PR                        115.900  0132328082115900  PUERTO PRINCESA VOR-DME
 PRA                        114.900  0132808265114900  PRATAPGARH VOR-DME  
 PRB                        114.300  0132808266114300  PASO ROBLES VORTAC  
 PRF                        115.900  0132808270115900  ST PIERRE PIERREFONDS VOR-DME
 PRG                        113.600  0132808271113600  PARAGUANA VOR-DME   
 PRI                        113.200  0132808273113200  PREVIK VOR-DME      
 PRN                        115.900  0132808278115900  PARNU VOR-DME       
 PRO                        108.400  0132808279108400  PARO VOR            
 PRR                        113.500  0132808282113500  PRUDENTE VOR-DME    
 PRS                        113.000  0132808283113000  RAISI VOR-DME       
 PRT                        113.300  0132808284113300  PRISTINA VOR-DME    
 PRU                        109.400  0132808285109400  PERUGIA VOR-DME     
 PRX                        113.600  0132808288113600  PARIS VOR-DME       
  PS                        114.300  0132328083114300  PESHAWAR VOR-DME    
 PSA                        115.400  0132808365115400  PRINCE SULTAN VORTAC
 PSB                        115.500  0132808366115500  PHILIPSBURG VORTAC  
 PSC                        108.400  0132808367108400  PASCO VOR-DME       
 PSD                        113.100  0132808368113100  PORT SUDAN VOR-DME  
 PSE                        109.000  0132808369109000  PONCE VOR-DME       
 PSI                        111.000  0132808373111000  PONTIAC VORTAC      
 PSK                        116.800  0132808375116800  PULASKI VORTAC      
 PSL                        114.100  0132808376114100  PHITSANULOK VOR-DME 
 PSM                        116.500  0132808377116500  PEASE VOR-DME       
 PSN                        113.300  0132808378113300  PIRACUNUNGA VOR-DME 
 PSO                        113.400  0132808379113400  PASTO VOR-DME       
 PSP                        115.500  0132808380115500  PALM SPRINGS VORTAC 
 PSV                        115.800  0132808386115800  POTCHEFSTROOM VOR-DME
 PSX                        117.300  0132808388117300  PALACIOS VORTAC     
 PTA                        115.100  0132808465115100  PUERTO PLATA VOR-DME
 PTB                        117.100  0132808466117100  PUSZTASZABOLCS VOR-DME
 PTC                        112.900  0132808467112900  PUERTO CARRENO VOR-DME
 PTG                        113.400  0132808471113400  PODKAMENNAYA TUNGUSKA VOR-DME
 PTH                        110.400  0132808472110400  PERTH VOR           
 PTJ                        114.500  0132808474114500  PASTEJE VOR-DME     
 PTK                        108.200  0132808475108200  PYEONGTAEK VOR-DME  
 PTL                        112.100  0132808476112100  PETROLINA VOR-DME   
 PTN                        115.600  0132808478115600  PATHEIN VOR-DME     
 PTS                        113.300  0132808483113300  PELOTAS VOR         
 PTV                        116.500  0132808486116500  PITHIVIERS VOR      
 PTW                        116.500  0132808487116500  POTTSTOWN VORTAC    
  PU                        115.100  0132328085115100  PAPA UNIFORM VOR-DME
 PUB                        116.700  0132808566116700  PUEBLO VORTAC       
 PUC                        115.500  0132808567115500  CARBON VOR-DME      
 PUD                        116.900  0132808568116900  PUDONG VOR-DME      
